invoiceno,stockcode,quantity,invoicedate,customerid
539418,22312,6,2010-12-17 13:58:00.000000,17007
540180,22558,1,2011-01-05 13:05:00.000000,15984
537136,21682,4,2010-12-05 12:42:00.000000,12748
541566,21619,12,2011-01-19 11:50:00.000000,17722
539761,84826,60,2010-12-22 10:29:00.000000,17593
541119,21791,12,2011-01-14 08:16:00.000000,16493
540552,21755,3,2011-01-10 09:44:00.000000,16350
541406,22965,3,2011-01-17 15:19:00.000000,14657
536520,22653,1,2010-12-01 12:43:00.000000,14729
541213,22872,1,2011-01-14 13:28:00.000000,15033
539294,85104,4,2010-12-16 16:45:00.000000,15532
538168,22795,4,2010-12-09 19:23:00.000000,14702
541371,22457,6,2011-01-17 14:51:00.000000,13983
541138,21249,6,2011-01-14 10:42:00.000000,12553
540511,22268,4,2011-01-09 11:34:00.000000,14472
536975,22947,2,2010-12-03 14:04:00.000000,14911
539049,20725,10,2010-12-15 16:21:00.000000,15615
539089,20972,12,2010-12-16 09:46:00.000000,15246
540176,21428,16,2011-01-05 12:40:00.000000,17511
538418,84993A,2,2010-12-12 12:00:00.000000,17372
537254,20974,1,2010-12-06 11:01:00.000000,15898
540971,22930,6,2011-01-12 14:10:00.000000,12383
540278,22562,1,2011-01-06 12:31:00.000000,15719
536980,85230F,24,2010-12-03 14:26:00.000000,17819
540471,22064,12,2011-01-07 14:21:00.000000,15601
C537838,22299,-4,2010-12-08 15:01:00.000000,13115
C540142,22960,-12,2011-01-05 10:50:00.000000,12782
536569,22603,1,2010-12-01 15:35:00.000000,16274
541260,22470,2,2011-01-16 15:44:00.000000,16059
540179,21868,6,2011-01-05 12:54:00.000000,16033
537378,22697,12,2010-12-06 13:06:00.000000,14911
537867,21741,6,2010-12-08 16:48:00.000000,16717
537892,21791,12,2010-12-09 10:13:00.000000,12481
538630,21980,24,2010-12-13 13:25:00.000000,14565
540469,22189,4,2011-01-07 14:04:00.000000,12484
538205,20970,1,2010-12-10 11:24:00.000000,12748
539293,21166,12,2010-12-16 16:42:00.000000,18223
540473,22536,3,2011-01-07 14:31:00.000000,17284
538866,22186,1,2010-12-14 14:40:00.000000,17841
537042,22699,1,2010-12-05 10:45:00.000000,13838
537775,22423,4,2010-12-08 12:41:00.000000,17722
536856,22636,2,2010-12-03 10:26:00.000000,13370
540278,21260,2,2011-01-06 12:31:00.000000,15719
541282,22428,2,2011-01-17 12:31:00.000000,17690
538255,22795,6,2010-12-10 12:33:00.000000,14911
537764,22386,1,2010-12-08 12:06:00.000000,16893
541241,22297,2,2011-01-16 11:08:00.000000,13782
541093,POST,5,2011-01-13 13:21:00.000000,12471
539497,22491,12,2010-12-20 10:41:00.000000,12944
536975,22114,8,2010-12-03 14:04:00.000000,14911
540953,21156,1,2011-01-12 13:16:00.000000,14587
538409,22729,2,2010-12-12 11:49:00.000000,17236
540692,21791,12,2011-01-11 09:12:00.000000,14320
541417,85054,2,2011-01-17 16:23:00.000000,16033
540972,21988,48,2011-01-12 14:13:00.000000,12437
538365,84030E,3,2010-12-12 10:11:00.000000,17243
540785,84997C,360,2011-01-11 11:39:00.000000,12557
538354,22356,20,2010-12-10 15:45:00.000000,16873
540834,22488,24,2011-01-11 14:50:00.000000,14733
537204,22296,5,2010-12-05 14:45:00.000000,15555
539395,21578,12,2010-12-17 11:52:00.000000,12471
538899,22782,4,2010-12-15 09:49:00.000000,16817
537822,22427,3,2010-12-08 14:22:00.000000,13523
539313,82583,72,2010-12-16 18:18:00.000000,14220
539421,22962,12,2010-12-17 14:21:00.000000,14016
537855,85114C,6,2010-12-08 15:59:00.000000,15996
538646,72800E,4,2010-12-13 14:55:00.000000,17293
540473,85194L,6,2011-01-07 14:31:00.000000,17284
536944,20728,100,2010-12-03 12:20:00.000000,12557
539607,22555,12,2010-12-20 14:10:00.000000,12681
538890,22568,2,2010-12-14 16:39:00.000000,12867
541253,22930,1,2011-01-16 13:51:00.000000,17841
538198,72817,12,2010-12-10 11:01:00.000000,17827
540680,22378,20,2011-01-10 16:24:00.000000,15311
540456,85099F,10,2011-01-07 12:14:00.000000,13534
C537413,22834,-72,2010-12-06 15:07:00.000000,14409
536859,22745,1,2010-12-03 10:43:00.000000,12841
539867,21115,2,2010-12-23 10:38:00.000000,13922
C540470,85159B,-2,2011-01-07 14:09:00.000000,14505
540700,20727,20,2011-01-11 09:47:00.000000,12393
540813,22470,2,2011-01-11 12:41:00.000000,14669
536409,90199C,1,2010-12-01 11:45:00.000000,17908
537202,22749,2,2010-12-05 14:25:00.000000,14506
C540164,22034,-12,2011-01-05 12:02:00.000000,14911
538171,21908,2,2010-12-09 20:01:00.000000,17530
538843,22637,2,2010-12-14 13:18:00.000000,16033
536488,21577,1,2010-12-01 12:31:00.000000,17897
C538887,21843,-1,2010-12-14 16:19:00.000000,13198
536975,22571,12,2010-12-03 14:04:00.000000,14911
537047,22865,5,2010-12-05 11:02:00.000000,13069
540469,84378,4,2011-01-07 14:04:00.000000,12484
C540246,85042,-2,2011-01-05 15:43:00.000000,13081
538200,22502,2,2010-12-10 11:11:00.000000,17912
538174,22649,8,2010-12-10 09:35:00.000000,12471
540502,21165,48,2011-01-09 10:50:00.000000,13183
537781,22562,1,2010-12-08 12:46:00.000000,17341
540595,85049D,12,2011-01-10 11:35:00.000000,14321
537369,22482,3,2010-12-06 12:41:00.000000,17860
541524,22936,6,2011-01-19 10:49:00.000000,17091
539957,84987,12,2010-12-23 12:58:00.000000,12585
536538,85199S,10,2010-12-01 13:54:00.000000,14594
540550,22472,3,2011-01-10 09:11:00.000000,12539
538067,22956,2,2010-12-09 13:59:00.000000,15288
541138,20725,10,2011-01-14 10:42:00.000000,12553
537226,22927,2,2010-12-06 08:34:00.000000,15987
540538,72801G,1,2011-01-09 14:36:00.000000,17841
536528,22865,2,2010-12-01 13:17:00.000000,15525
538313,22728,3,2010-12-10 13:50:00.000000,15514
541010,84580,4,2011-01-13 11:05:00.000000,14114
541405,22704,25,2011-01-17 15:17:00.000000,12683
539469,20966,4,2010-12-19 13:59:00.000000,17841
541006,48138,2,2011-01-13 10:43:00.000000,13993
536981,22222,1,2010-12-03 14:26:00.000000,14723
540516,22148,3,2011-01-09 12:01:00.000000,16326
540096,21619,12,2011-01-04 15:43:00.000000,13253
541518,16169K,25,2011-01-19 09:05:00.000000,12451
537859,20970,1,2010-12-08 16:11:00.000000,14030
541567,22312,18,2011-01-19 11:51:00.000000,12681
536975,22847,2,2010-12-03 14:04:00.000000,14911
539322,22418,12,2010-12-16 19:22:00.000000,14713
538714,37450,2,2010-12-14 11:01:00.000000,14524
538807,22489,1,2010-12-14 12:06:00.000000,17194
540019,21900,24,2011-01-04 12:18:00.000000,12957
539118,21830,24,2010-12-16 11:27:00.000000,15563
540813,22583,2,2011-01-11 12:41:00.000000,14669
540247,72800B,1,2011-01-05 15:56:00.000000,15464
537393,22835,24,2010-12-06 13:59:00.000000,13089
536977,22968,2,2010-12-03 14:18:00.000000,17954
538801,84915,10,2010-12-14 11:51:00.000000,16083
540073,22625,1,2011-01-04 14:47:00.000000,16814
538191,22423,272,2010-12-10 10:49:00.000000,15061
540482,21378,6,2011-01-07 15:48:00.000000,14672
540520,17165D,2,2011-01-09 12:31:00.000000,17555
540260,72801C,12,2011-01-06 09:40:00.000000,13097
540779,21485,3,2011-01-11 11:18:00.000000,15346
539722,22720,3,2010-12-21 13:45:00.000000,14911
537484,82482,12,2010-12-07 11:30:00.000000,14733
539325,22915,12,2010-12-17 08:20:00.000000,13004
537133,21210,1,2010-12-05 12:29:00.000000,18156
537896,22855,24,2010-12-09 10:33:00.000000,18071
539309,85099F,10,2010-12-16 17:49:00.000000,16945
539659,22725,6,2010-12-21 09:47:00.000000,15034
537045,85152,3,2010-12-05 10:54:00.000000,15038
539488,22726,4,2010-12-20 09:37:00.000000,12377
541417,85213,12,2011-01-17 16:23:00.000000,16033
537254,22142,3,2010-12-06 11:01:00.000000,15898
539654,85114A,1,2010-12-20 17:05:00.000000,17340
537850,21680,12,2010-12-08 15:38:00.000000,16722
538827,84817,144,2010-12-14 12:59:00.000000,14298
541107,21109,24,2011-01-13 14:55:00.000000,17744
536520,22906,6,2010-12-01 12:43:00.000000,14729
539000,21890,6,2010-12-15 12:27:00.000000,13092
538661,22798,8,2010-12-13 15:42:00.000000,15194
538510,20718,1,2010-12-12 13:47:00.000000,18004
539498,22646,12,2010-12-20 10:48:00.000000,15279
537141,21485,1,2010-12-05 12:57:00.000000,15570
541593,85053,3,2011-01-19 15:20:00.000000,17611
537140,85178,1,2010-12-05 12:53:00.000000,12748
536975,79321,4,2010-12-03 14:04:00.000000,14911
538397,22961,60,2010-12-12 11:44:00.000000,12753
537690,21481,4,2010-12-08 10:38:00.000000,13983
537852,21916,15,2010-12-08 15:56:00.000000,17340
538868,22561,12,2010-12-14 14:42:00.000000,17017
539099,47580,6,2010-12-16 10:30:00.000000,16670
538503,22113,36,2010-12-12 12:56:00.000000,17188
540856,22915,12,2011-01-12 10:16:00.000000,16655
539725,72800E,3,2010-12-21 13:58:00.000000,17211
537888,84535B,16,2010-12-09 10:04:00.000000,15358
539981,22966,12,2010-12-23 14:35:00.000000,13304
537864,85099B,20,2010-12-08 16:34:00.000000,16700
540178,22620,12,2011-01-05 12:42:00.000000,12681
537794,22667,2,2010-12-08 13:01:00.000000,16713
537207,22636,4,2010-12-05 15:06:00.000000,17402
541678,48129,1,2011-01-20 14:13:00.000000,17771
540458,21989,12,2011-01-07 12:28:00.000000,12501
538708,84820,8,2010-12-14 10:43:00.000000,16202
540479,47599B,6,2011-01-07 15:19:00.000000,14889
540526,22650,1,2011-01-09 13:41:00.000000,14606
538185,47421,24,2010-12-10 10:22:00.000000,16265
538999,22656,2,2010-12-15 12:09:00.000000,16003
541088,22072,8,2011-01-13 12:41:00.000000,15513
538991,82484,12,2010-12-15 11:53:00.000000,17511
540501,22255,24,2011-01-09 10:43:00.000000,13162
540513,21484,8,2011-01-09 11:41:00.000000,13758
540277,85099C,100,2011-01-06 12:18:00.000000,14258
540404,21495,25,2011-01-07 09:40:00.000000,12947
541008,22699,6,2011-01-13 10:48:00.000000,17848
538799,21210,3,2010-12-14 11:48:00.000000,15039
539353,21389,12,2010-12-17 11:30:00.000000,12782
541362,84406B,8,2011-01-17 14:49:00.000000,17730
537207,22427,1,2010-12-05 15:06:00.000000,17402
538166,22111,1,2010-12-09 18:09:00.000000,17965
540013,22151,72,2011-01-04 11:30:00.000000,16255
538901,22639,6,2010-12-15 09:58:00.000000,17629
540361,22360,24,2011-01-06 15:41:00.000000,13408
537897,21731,12,2010-12-09 10:37:00.000000,12683
538901,21485,6,2010-12-15 09:58:00.000000,17629
538994,22692,4,2010-12-15 12:05:00.000000,17525
539761,20705,8,2010-12-22 10:29:00.000000,17593
540803,21471,1,2011-01-11 12:30:00.000000,14669
538205,21499,25,2010-12-10 11:24:00.000000,12748
541213,84997C,1,2011-01-14 13:28:00.000000,15033
537811,71053,24,2010-12-08 13:30:00.000000,17262
540096,21616,12,2011-01-04 15:43:00.000000,13253
540188,84971S,24,2011-01-05 13:57:00.000000,16771
538145,21135,8,2010-12-09 16:08:00.000000,15211
540348,22890,2,2011-01-06 13:56:00.000000,12841
538968,22045,25,2010-12-15 11:34:00.000000,15384
540849,21755,3,2011-01-12 09:33:00.000000,14270
540943,22804,1,2011-01-12 12:31:00.000000,17841
540354,21065,24,2011-01-06 14:58:00.000000,13576
537692,22065,4,2010-12-08 10:40:00.000000,14796
541604,21124,1,2011-01-19 17:23:00.000000,14572
536390,22968,8,2010-12-01 10:19:00.000000,17511
C540389,20752,-1,2011-01-06 18:00:00.000000,14426
537163,22712,12,2010-12-05 13:21:00.000000,17863
540473,21224,4,2011-01-07 14:31:00.000000,17284
540645,85016,144,2011-01-10 14:20:00.000000,14060
538641,22077,36,2010-12-13 14:36:00.000000,15640
541213,22023,12,2011-01-14 13:28:00.000000,15033
540520,21062,1,2011-01-09 12:31:00.000000,17555
541594,84823,1,2011-01-19 15:30:00.000000,14916
537192,21623,1,2010-12-05 13:42:00.000000,16402
538449,22311,6,2010-12-12 12:24:00.000000,17085
539267,21931,10,2010-12-16 15:23:00.000000,13534
537208,90082D,1,2010-12-05 15:12:00.000000,15889
538346,22922,12,2010-12-10 14:53:00.000000,17865
540501,22257,48,2011-01-09 10:43:00.000000,13162
538858,22328,96,2010-12-14 13:58:00.000000,16553
540122,84819,160,2011-01-05 10:39:00.000000,13694
538860,21217,2,2010-12-14 14:02:00.000000,17757
537126,21479,1,2010-12-05 12:13:00.000000,18118
540642,22725,8,2011-01-10 13:22:00.000000,12681
537224,79321,2,2010-12-05 16:24:00.000000,13174
539592,22720,3,2010-12-20 13:27:00.000000,13319
539654,20681,4,2010-12-20 17:05:00.000000,17340
539946,POST,1,2010-12-23 11:46:00.000000,13817
540526,22196,1,2011-01-09 13:41:00.000000,14606
538858,22666,24,2010-12-14 13:58:00.000000,16553
540115,85187,6,2011-01-05 09:51:00.000000,15235
538369,22300,4,2010-12-12 11:06:00.000000,17251
537403,22652,2,2010-12-06 14:43:00.000000,17191
540672,84997B,6,2011-01-10 15:51:00.000000,15281
537743,22789,8,2010-12-08 11:02:00.000000,17706
536539,85067,1,2010-12-01 14:03:00.000000,15165
540515,21903,2,2011-01-09 11:54:00.000000,15059
536389,22727,4,2010-12-01 10:03:00.000000,12431
537235,22659,324,2010-12-06 09:45:00.000000,17381
541615,85189,3,2011-01-20 10:43:00.000000,16395
540153,22678,10,2011-01-05 11:25:00.000000,15841
537685,20754,6,2010-12-08 10:21:00.000000,18077
539988,22854,2,2010-12-23 16:06:00.000000,18116
538636,21670,12,2010-12-13 13:50:00.000000,14639
539490,37370,12,2010-12-20 10:00:00.000000,17069
537694,22961,12,2010-12-08 10:46:00.000000,14901
541596,21982,12,2011-01-19 16:19:00.000000,17602
538532,22423,3,2010-12-13 10:31:00.000000,13209
540277,37450,36,2011-01-06 12:18:00.000000,14258
540839,22284,1,2011-01-11 15:42:00.000000,16791
536381,82567,2,2010-12-01 09:41:00.000000,15311
537058,22837,4,2010-12-05 11:51:00.000000,13269
541485,21121,1,2011-01-18 13:05:00.000000,18118
538836,21162,1,2010-12-14 13:09:00.000000,12748
538169,22072,2,2010-12-09 19:28:00.000000,13230
539321,21326,6,2010-12-16 19:19:00.000000,14723
538659,22625,2,2010-12-13 15:36:00.000000,14625
538862,22807,2,2010-12-14 14:11:00.000000,16710
540986,21754,3,2011-01-12 16:14:00.000000,15291
537212,22624,2,2010-12-05 15:21:00.000000,12720
540168,22416,2,2011-01-05 12:15:00.000000,13715
541111,22358,6,2011-01-13 15:13:00.000000,15687
536577,22646,144,2010-12-01 16:13:00.000000,13777
536874,21428,1,2010-12-03 11:35:00.000000,16891
537781,22359,1,2010-12-08 12:46:00.000000,17341
539353,22666,6,2010-12-17 11:30:00.000000,12782
538511,21041,5,2010-12-12 13:56:00.000000,13959
537828,22152,24,2010-12-08 14:43:00.000000,15680
540480,22722,4,2011-01-07 15:27:00.000000,12480
539484,22951,24,2010-12-19 15:44:00.000000,15640
538810,71477,4,2010-12-14 12:18:00.000000,14871
539395,22968,6,2010-12-17 11:52:00.000000,12471
C540417,22386,-20,2011-01-07 10:56:00.000000,13680
541138,22748,6,2011-01-14 10:42:00.000000,12553
538379,22837,1,2010-12-12 11:26:00.000000,17126
540550,22675,12,2011-01-10 09:11:00.000000,12539
537683,21240,8,2010-12-08 10:14:00.000000,12921
538715,21485,3,2010-12-14 11:03:00.000000,14907
537377,72802A,12,2010-12-06 13:01:00.000000,15882
538157,47578A,8,2010-12-09 16:57:00.000000,17576
538638,90162C,2,2010-12-13 14:16:00.000000,17231
538858,84378,36,2010-12-14 13:58:00.000000,16553
538816,22112,3,2010-12-14 12:35:00.000000,16812
537216,22197,48,2010-12-05 15:40:00.000000,15502
540803,22840,1,2011-01-11 12:30:00.000000,14669
538843,22844,2,2010-12-14 13:18:00.000000,16033
539659,85136A,1,2010-12-21 09:47:00.000000,15034
538638,22576,4,2010-12-13 14:16:00.000000,17231
539462,84077,48,2010-12-19 11:19:00.000000,14032
537694,22941,2,2010-12-08 10:46:00.000000,14901
539760,21738,3,2010-12-21 17:16:00.000000,17400
541214,22435,12,2011-01-14 13:41:00.000000,15570
538077,22208,1,2010-12-09 14:19:00.000000,14667
540350,22855,1,2011-01-06 14:14:00.000000,18283
539099,21154,10,2010-12-16 10:30:00.000000,16670
537422,22845,1,2010-12-06 15:27:00.000000,17812
541123,22029,12,2011-01-14 09:52:00.000000,13385
538508,70006,4,2010-12-12 13:32:00.000000,15998
540276,20725,100,2011-01-06 12:16:00.000000,14680
539261,72819,6,2010-12-16 14:34:00.000000,15620
537334,79321,5,2010-12-06 12:06:00.000000,16719
536408,84997B,6,2010-12-01 11:41:00.000000,14307
541262,85206B,1,2011-01-16 15:50:00.000000,18069
539647,79163,8,2010-12-20 16:08:00.000000,15460
537212,22197,24,2010-12-05 15:21:00.000000,12720
539246,21846,1,2010-12-16 13:33:00.000000,14606
540859,22150,6,2011-01-12 10:58:00.000000,17965
537370,22083,1,2010-12-06 12:44:00.000000,13155
539299,21843,1,2010-12-16 17:30:00.000000,14180
538879,21982,24,2010-12-14 15:50:00.000000,15392
539010,85099C,2,2010-12-15 13:24:00.000000,15005
538035,22572,1,2010-12-09 13:03:00.000000,16065
539609,22423,6,2010-12-20 14:15:00.000000,15527
540372,22723,4,2011-01-06 16:41:00.000000,13081
540409,16161U,25,2011-01-07 10:00:00.000000,16019
539647,21733,2,2010-12-20 16:08:00.000000,15460
540176,79321,24,2011-01-05 12:40:00.000000,17511
537160,21754,6,2010-12-05 13:18:00.000000,14161
541258,22804,3,2011-01-16 15:30:00.000000,13634
537891,22937,6,2010-12-09 10:05:00.000000,13319
537372,21166,3,2010-12-06 12:52:00.000000,16919
539282,22834,24,2010-12-16 15:45:00.000000,16770
541590,22807,6,2011-01-19 14:50:00.000000,13310
541271,47566,5,2011-01-17 11:12:00.000000,12388
536392,22502,4,2010-12-01 10:29:00.000000,13705
540499,22423,3,2011-01-09 10:21:00.000000,16923
538655,22197,2,2010-12-13 15:16:00.000000,17375
538634,22597,6,2010-12-13 13:28:00.000000,14085
541266,22315,12,2011-01-16 16:25:00.000000,15673
538437,22749,1,2010-12-12 12:18:00.000000,16010
537050,21481,2,2010-12-05 11:10:00.000000,14800
541566,20622,24,2011-01-19 11:50:00.000000,17722
539988,21380,2,2010-12-23 16:06:00.000000,18116
539262,21429,8,2010-12-16 14:35:00.000000,15789
539475,22635,1,2010-12-19 14:41:00.000000,16686
539315,22072,4,2010-12-16 18:23:00.000000,18260
537890,22935,6,2010-12-09 10:04:00.000000,15358
538785,22935,6,2010-12-14 11:39:00.000000,14961
539106,22963,72,2010-12-16 10:51:00.000000,16705
540813,85014B,2,2011-01-11 12:41:00.000000,14669
538035,21382,3,2010-12-09 13:03:00.000000,16065
539405,85205B,12,2010-12-17 12:38:00.000000,12621
539646,21034,30,2010-12-20 16:04:00.000000,17230
539211,82599,3,2010-12-16 12:15:00.000000,16743
538661,90210B,12,2010-12-13 15:42:00.000000,15194
540702,21154,10,2011-01-11 09:58:00.000000,13491
538995,22508,12,2010-12-15 12:05:00.000000,13458
539321,85031A,1,2010-12-16 19:19:00.000000,14723
C537602,22659,-4,2010-12-07 12:45:00.000000,17511
539593,22943,9,2010-12-20 13:31:00.000000,13319
538209,22834,2,2010-12-10 11:42:00.000000,12748
541485,21713,1,2011-01-18 13:05:00.000000,18118
540469,22629,5,2011-01-07 14:04:00.000000,12484
540530,21672,12,2011-01-09 14:02:00.000000,14755
541282,84692,25,2011-01-17 12:31:00.000000,17690
536378,21094,12,2010-12-01 09:37:00.000000,14688
537158,22865,12,2010-12-05 13:10:00.000000,16393
536560,22399,12,2010-12-01 15:00:00.000000,13093
537065,22968,8,2010-12-05 11:57:00.000000,12567
536597,22731,1,2010-12-01 17:35:00.000000,18011
539255,22035,12,2010-12-16 14:26:00.000000,16316
539321,22152,2,2010-12-16 19:19:00.000000,14723
537399,22372,1,2010-12-06 14:31:00.000000,13030
540406,85099B,100,2011-01-07 09:53:00.000000,13798
541107,70006,30,2011-01-13 14:55:00.000000,17744
541615,22564,5,2011-01-20 10:43:00.000000,16395
537158,22866,14,2010-12-05 13:10:00.000000,16393
538507,20914,3,2010-12-12 13:26:00.000000,15547
539293,21931,10,2010-12-16 16:42:00.000000,18223
536861,22077,12,2010-12-03 10:44:00.000000,12427
537155,22983,12,2010-12-05 13:05:00.000000,12748
540157,82600,2,2011-01-05 11:41:00.000000,15311
540168,21928,6,2011-01-05 12:15:00.000000,13715
538714,21034,2,2010-12-14 11:01:00.000000,14524
538327,22621,48,2010-12-10 13:58:00.000000,15514
539292,82486,2,2010-12-16 16:42:00.000000,16539
539078,22147,40,2010-12-16 08:10:00.000000,13408
538597,22493,4,2010-12-13 12:26:00.000000,15555
539039,21809,48,2010-12-15 15:00:00.000000,13124
538811,20712,10,2010-12-14 12:22:00.000000,13178
537389,22502,4,2010-12-06 13:41:00.000000,17757
537081,22300,18,2010-12-05 12:00:00.000000,15332
539421,84945,12,2010-12-17 14:21:00.000000,14016
541265,20832,4,2011-01-16 16:23:00.000000,17609
541110,22028,12,2011-01-13 15:11:00.000000,15916
537421,22431,2,2010-12-06 15:25:00.000000,17218
537195,22086,2,2010-12-05 13:55:00.000000,15311
539246,20780,2,2010-12-16 13:33:00.000000,14606
539764,22355,100,2010-12-22 11:07:00.000000,14533
537144,21427,1,2010-12-05 13:00:00.000000,15880
537065,22634,2,2010-12-05 11:57:00.000000,12567
537420,22805,12,2010-12-06 15:18:00.000000,17519
537819,21212,24,2010-12-08 13:55:00.000000,15298
540185,22193,1,2011-01-05 13:41:00.000000,14653
541279,21231,72,2011-01-17 11:55:00.000000,18223
539466,22396,24,2010-12-19 12:46:00.000000,12668
539465,21527,12,2010-12-19 11:38:00.000000,16684
539473,72807B,8,2010-12-19 14:24:00.000000,14911
541120,22302,6,2011-01-14 09:13:00.000000,12490
538056,21866,6,2010-12-09 13:34:00.000000,17198
538537,82494L,24,2010-12-13 10:41:00.000000,12747
541604,21123,1,2011-01-19 17:23:00.000000,14572
539086,22726,4,2010-12-16 09:35:00.000000,17001
536975,20982,12,2010-12-03 14:04:00.000000,14911
540568,20679,1,2011-01-10 11:22:00.000000,15039
