invoiceno,stockcode,quantity,invoicedate,customerid
537896,17091J,6,2010-12-09 10:33:00.000000,18071
541018,21955,1,2011-01-13 12:03:00.000000,14978
540028,22848,2,2011-01-04 13:38:00.000000,14180
536464,21260,1,2010-12-01 12:23:00.000000,17968
541631,22029,12,2011-01-20 10:48:00.000000,12637
537441,22212,4,2010-12-06 17:26:00.000000,13564
537126,22916,2,2010-12-05 12:13:00.000000,18118
538002,48138,2,2010-12-09 11:48:00.000000,14932
538901,84378,12,2010-12-15 09:58:00.000000,17629
540648,22467,18,2011-01-10 14:58:00.000000,15061
540953,21899,1,2011-01-12 13:16:00.000000,14587
539933,22554,12,2010-12-23 11:24:00.000000,15235
540692,21125,12,2011-01-11 09:12:00.000000,14320
537388,22382,10,2010-12-06 13:35:00.000000,17682
537159,22111,1,2010-12-05 13:17:00.000000,14527
540372,20828,12,2011-01-06 16:41:00.000000,13081
537389,22867,3,2010-12-06 13:41:00.000000,17757
541575,22088,2,2011-01-19 13:21:00.000000,15311
536408,22418,24,2010-12-01 11:41:00.000000,14307
541408,22333,16,2011-01-17 15:42:00.000000,15738
541266,84675,5,2011-01-16 16:25:00.000000,15673
536975,22945,36,2010-12-03 14:04:00.000000,14911
540647,21190,2,2011-01-10 14:57:00.000000,17406
538839,21408,1,2010-12-14 13:10:00.000000,14606
540541,71053,4,2011-01-09 15:13:00.000000,15799
539080,22655,1,2010-12-16 08:41:00.000000,16607
541215,22795,4,2011-01-14 13:42:00.000000,14329
540373,21539,3,2011-01-06 17:10:00.000000,13280
540954,21723,3,2011-01-12 13:19:00.000000,14606
537193,22719,1,2010-12-05 13:49:00.000000,15023
538866,21137,7,2010-12-14 14:40:00.000000,17841
537133,21468,1,2010-12-05 12:29:00.000000,18156
538095,22913,1,2010-12-09 14:55:00.000000,17097
540515,82582,2,2011-01-09 11:54:00.000000,15059
540979,22720,2,2011-01-12 15:06:00.000000,15727
540471,22775,12,2011-01-07 14:21:00.000000,15601
541566,10125,20,2011-01-19 11:50:00.000000,17722
536993,22701,1,2010-12-03 15:19:00.000000,14396
538064,10133,2,2010-12-09 13:47:00.000000,15271
537209,82580,1,2010-12-05 15:12:00.000000,14606
541564,20685,1,2011-01-19 11:38:00.000000,16904
540482,84947,6,2011-01-07 15:48:00.000000,14672
C537860,20675,-8,2010-12-08 16:15:00.000000,16252
539307,35646,24,2010-12-16 17:43:00.000000,13694
537370,22086,1,2010-12-06 12:44:00.000000,13155
538308,21967,24,2010-12-10 13:29:00.000000,14107
540353,85014B,2,2011-01-06 14:53:00.000000,13764
C538102,84792,-2,2010-12-09 15:01:00.000000,14047
536980,22866,20,2010-12-03 14:26:00.000000,17819
539488,22302,12,2010-12-20 09:37:00.000000,12377
537884,21137,48,2010-12-09 09:30:00.000000,15694
538013,72232,24,2010-12-09 12:37:00.000000,17062
540834,22169,8,2011-01-11 14:50:00.000000,14733
537382,22810,6,2010-12-06 13:13:00.000000,16710
541086,22139,3,2011-01-13 12:32:00.000000,16503
537658,82484,48,2010-12-07 16:43:00.000000,18102
540798,21094,6,2011-01-11 12:11:00.000000,17365
537653,85059,1,2010-12-07 15:54:00.000000,17897
537334,22486,2,2010-12-06 12:06:00.000000,16719
539455,20970,1,2010-12-17 17:17:00.000000,12748
537036,20699,1,2010-12-03 17:28:00.000000,15545
536945,21621,1,2010-12-03 12:24:00.000000,14083
538808,22549,24,2010-12-14 12:11:00.000000,14057
539247,21231,2,2010-12-16 13:33:00.000000,15311
538508,21464,4,2010-12-12 13:32:00.000000,15998
540813,21485,2,2011-01-11 12:41:00.000000,14669
540566,22070,2,2011-01-10 10:58:00.000000,17811
540372,15034,168,2011-01-06 16:41:00.000000,13081
536406,82486,4,2010-12-01 11:33:00.000000,17850
537159,22866,3,2010-12-05 13:17:00.000000,14527
541115,22494,12,2011-01-13 15:34:00.000000,12578
541271,22722,12,2011-01-17 11:12:00.000000,12388
538248,20751,2,2010-12-10 12:14:00.000000,18116
539421,21326,12,2010-12-17 14:21:00.000000,14016
540275,22326,6,2011-01-06 12:11:00.000000,13680
539286,20979,16,2010-12-16 16:05:00.000000,14735
539502,22413,6,2010-12-20 11:14:00.000000,14099
538652,70006,2,2010-12-13 15:12:00.000000,17890
539079,22112,6,2010-12-16 08:39:00.000000,17496
540798,21028,3,2011-01-11 12:11:00.000000,17365
538171,22899,1,2010-12-09 20:01:00.000000,17530
540823,22473,80,2011-01-11 13:26:00.000000,15569
541202,85099B,20,2011-01-14 12:09:00.000000,17581
538707,16237,2,2010-12-14 10:38:00.000000,17894
539262,21876,36,2010-12-16 14:35:00.000000,15789
538683,22621,2,2010-12-13 17:40:00.000000,14525
540351,22637,4,2011-01-06 14:26:00.000000,12735
541518,90108,12,2011-01-19 09:05:00.000000,12451
537773,20725,2,2010-12-08 12:36:00.000000,16016
536539,48129,2,2010-12-01 14:03:00.000000,15165
536368,22913,3,2010-12-01 08:34:00.000000,13047
538839,21874,1,2010-12-14 13:10:00.000000,14606
537224,21481,2,2010-12-05 16:24:00.000000,13174
536597,21703,4,2010-12-01 17:35:00.000000,18011
537041,21877,2,2010-12-05 10:36:00.000000,16033
540023,20677,12,2011-01-04 12:58:00.000000,15039
537595,84029G,1,2010-12-07 12:29:00.000000,13569
536562,37449,2,2010-12-01 15:08:00.000000,13468
537200,22651,2,2010-12-05 14:17:00.000000,15867
539256,21668,12,2010-12-16 14:27:00.000000,15601
541684,22316,2,2011-01-20 15:22:00.000000,15498
541272,22813,12,2011-01-17 11:17:00.000000,13527
538709,22556,1,2010-12-14 10:46:00.000000,16442
539142,21259,2,2010-12-16 11:35:00.000000,14849
C539605,21868,-4,2010-12-20 14:07:00.000000,13050
536373,20679,6,2010-12-01 09:02:00.000000,17850
538810,21314,4,2010-12-14 12:18:00.000000,14871
536945,21828,1,2010-12-03 12:24:00.000000,14083
541280,47566B,5,2011-01-17 11:57:00.000000,15296
C539251,48116,-2,2010-12-16 14:15:00.000000,17213
538418,20978,3,2010-12-12 12:00:00.000000,17372
536412,22759,5,2010-12-01 11:49:00.000000,17920
537334,22730,2,2010-12-06 12:06:00.000000,16719
539502,82599,4,2010-12-20 11:14:00.000000,14099
539957,22076,12,2010-12-23 12:58:00.000000,12585
540157,21258,8,2011-01-05 11:41:00.000000,15311
540526,22341,1,2011-01-09 13:41:00.000000,14606
538170,22652,2,2010-12-09 19:32:00.000000,13969
541094,22382,20,2011-01-13 13:36:00.000000,13246
538849,84881,2,2010-12-14 13:31:00.000000,14415
541484,22692,4,2011-01-18 12:46:00.000000,16814
540460,21882,24,2011-01-07 12:44:00.000000,15607
537047,21754,18,2010-12-05 11:02:00.000000,13069
538008,22333,16,2010-12-09 12:17:00.000000,12683
537399,21931,1,2010-12-06 14:31:00.000000,13030
536945,17107D,3,2010-12-03 12:24:00.000000,14083
536539,85019A,4,2010-12-01 14:03:00.000000,15165
540373,21034,4,2011-01-06 17:10:00.000000,13280
540997,22208,48,2011-01-13 09:55:00.000000,17368
541267,22646,12,2011-01-17 10:37:00.000000,12779
537648,22837,4,2010-12-07 15:48:00.000000,12839
537054,22592,3,2010-12-05 11:40:00.000000,16931
539836,22713,12,2010-12-22 13:46:00.000000,17894
538998,22659,96,2010-12-15 12:08:00.000000,15061
538307,35004C,1,2010-12-10 13:27:00.000000,14667
539240,22702,24,2010-12-16 13:15:00.000000,15194
540176,22665,6,2011-01-05 12:40:00.000000,17511
539044,22469,12,2010-12-15 15:47:00.000000,15727
538077,20658,6,2010-12-09 14:19:00.000000,14667
541293,21672,6,2011-01-17 13:39:00.000000,15311
537884,22169,8,2010-12-09 09:30:00.000000,15694
539379,22470,6,2010-12-17 11:43:00.000000,15780
536392,22150,6,2010-12-01 10:29:00.000000,13705
537608,22423,1,2010-12-07 13:20:00.000000,15024
537626,22727,4,2010-12-07 14:57:00.000000,12347
537646,82583,4,2010-12-07 15:39:00.000000,17591
538354,20961,10,2010-12-10 15:45:00.000000,16873
538205,21640,2,2010-12-10 11:24:00.000000,12748
541018,21907,2,2011-01-13 12:03:00.000000,14978
540395,22428,2,2011-01-06 18:24:00.000000,14702
538163,82582,1,2010-12-09 17:27:00.000000,17841
538917,90129B,3,2010-12-15 10:57:00.000000,17449
537852,21817,36,2010-12-08 15:56:00.000000,17340
539243,21181,2,2010-12-16 13:21:00.000000,18116
541253,22931,1,2011-01-16 13:51:00.000000,17841
536382,22379,10,2010-12-01 09:45:00.000000,16098
537484,17091J,36,2010-12-07 11:30:00.000000,14733
540014,85129C,1,2011-01-04 11:34:00.000000,14606
539654,20686,4,2010-12-20 17:05:00.000000,17340
540546,20977,16,2011-01-09 15:56:00.000000,12766
537808,22175,1,2010-12-08 13:23:00.000000,15311
541115,22558,24,2011-01-13 15:34:00.000000,12578
538171,20764,1,2010-12-09 20:01:00.000000,17530
540176,22302,36,2011-01-05 12:40:00.000000,17511
541481,22481,24,2011-01-18 12:09:00.000000,14696
538507,22161,38,2010-12-12 13:26:00.000000,15547
537634,22835,5,2010-12-07 15:15:00.000000,16775
537646,22585,2,2010-12-07 15:39:00.000000,17591
541684,22193,1,2011-01-20 15:22:00.000000,15498
541648,21126,2,2011-01-20 11:15:00.000000,17811
538453,21865,6,2010-12-12 12:26:00.000000,16779
538808,85099B,2,2010-12-14 12:11:00.000000,14057
537156,21340,2,2010-12-05 13:08:00.000000,17858
538146,22195,24,2010-12-09 16:10:00.000000,15596
539089,22149,6,2010-12-16 09:46:00.000000,15246
541202,22799,2,2011-01-14 12:09:00.000000,17581
541564,21733,2,2011-01-19 11:38:00.000000,16904
536477,20979,16,2010-12-01 12:27:00.000000,16210
541134,21733,32,2011-01-14 10:20:00.000000,15615
540260,22848,2,2011-01-06 09:40:00.000000,13097
540247,21763,2,2011-01-05 15:56:00.000000,15464
540641,22111,3,2011-01-10 13:20:00.000000,16497
538378,22107,6,2010-12-12 11:26:00.000000,14577
536557,22212,1,2010-12-01 14:41:00.000000,17841
540275,22352,6,2011-01-06 12:11:00.000000,13680
539294,82484,1,2010-12-16 16:45:00.000000,15532
539988,22966,2,2010-12-23 16:06:00.000000,18116
541014,72819,4,2011-01-13 11:54:00.000000,14085
537026,22551,12,2010-12-03 16:35:00.000000,12395
541608,20971,144,2011-01-20 09:54:00.000000,14646
539445,21527,4,2010-12-17 15:57:00.000000,17865
539588,84968C,1,2010-12-20 13:11:00.000000,14527
541112,21479,4,2011-01-13 15:17:00.000000,18085
536956,21164,6,2010-12-03 12:43:00.000000,14210
539647,22112,1,2010-12-20 16:08:00.000000,15460
541593,21925,2,2011-01-19 15:20:00.000000,17611
538507,84755,8,2010-12-12 13:26:00.000000,15547
541269,20705,8,2011-01-17 11:01:00.000000,12626
540647,21042,1,2011-01-10 14:57:00.000000,17406
540469,22148,4,2011-01-07 14:04:00.000000,12484
540464,21355,12,2011-01-07 13:17:00.000000,14298
539654,21918,9,2010-12-20 17:05:00.000000,17340
538208,22750,1,2010-12-10 11:39:00.000000,14037
541675,21929,10,2011-01-20 13:49:00.000000,12402
540839,21318,1,2011-01-11 15:42:00.000000,16791
540907,21754,3,2011-01-12 11:52:00.000000,13488
537044,21258,2,2010-12-05 10:52:00.000000,18055
540524,84755,8,2011-01-09 12:53:00.000000,16735
537334,22746,2,2010-12-06 12:06:00.000000,16719
537138,84508B,4,2010-12-05 12:44:00.000000,17211
540543,82486,2,2011-01-09 15:23:00.000000,14395
539471,85173,6,2010-12-19 14:16:00.000000,17358
536390,22969,96,2010-12-01 10:19:00.000000,17511
536522,21122,1,2010-12-01 12:49:00.000000,15012
540813,22295,12,2011-01-11 12:41:00.000000,14669
540462,22197,12,2011-01-07 12:45:00.000000,16779
537688,22423,16,2010-12-08 10:35:00.000000,17406
541123,84836,24,2011-01-14 09:52:00.000000,13385
537676,21906,4,2010-12-08 09:53:00.000000,12386
536522,85035B,1,2010-12-01 12:49:00.000000,15012
540839,22892,2,2011-01-11 15:42:00.000000,16791
541587,84078A,1,2011-01-19 14:39:00.000000,17841
540397,84378,1,2011-01-06 18:57:00.000000,13187
538630,22381,10,2010-12-13 13:25:00.000000,14565
538308,84832,36,2010-12-10 13:29:00.000000,14107
540533,84898F,2,2011-01-09 14:12:00.000000,15005
538347,22144,3,2010-12-10 14:54:00.000000,17220
539294,72800D,1,2010-12-16 16:45:00.000000,15532
538171,21975,2,2010-12-09 20:01:00.000000,17530
538629,22934,2,2010-12-13 13:10:00.000000,17799
537041,22193,1,2010-12-05 10:36:00.000000,16033
540700,21577,12,2011-01-11 09:47:00.000000,12393
536960,21945,12,2010-12-03 12:48:00.000000,16477
537815,22355,10,2010-12-08 13:49:00.000000,17676
541134,21930,20,2011-01-14 10:20:00.000000,15615
539442,22314,12,2010-12-17 15:39:00.000000,16558
539487,20914,6,2010-12-20 09:22:00.000000,16153
539046,22791,60,2010-12-15 15:50:00.000000,17980
537065,22619,4,2010-12-05 11:57:00.000000,12567
541681,72741,9,2011-01-20 14:24:00.000000,13008
541684,21985,1,2011-01-20 15:22:00.000000,15498
540149,21155,6,2011-01-05 11:00:00.000000,12921
537389,22681,1,2010-12-06 13:41:00.000000,17757
538174,22759,12,2010-12-10 09:35:00.000000,12471
539299,35004C,3,2010-12-16 17:30:00.000000,14180
540248,22558,6,2011-01-05 15:57:00.000000,15034
539078,20982,24,2010-12-16 08:10:00.000000,13408
537388,84978,12,2010-12-06 13:35:00.000000,17682
538064,85123A,8,2010-12-09 13:47:00.000000,15271
537111,22635,1,2010-12-05 12:08:00.000000,14810
540525,22467,6,2011-01-09 13:02:00.000000,16833
539496,22147,12,2010-12-20 10:38:00.000000,13050
537176,21754,3,2010-12-05 13:26:00.000000,16411
538497,20973,2,2010-12-12 12:44:00.000000,14684
541265,22244,2,2011-01-16 16:23:00.000000,17609
539215,22583,1,2010-12-16 12:42:00.000000,15574
537781,20749,1,2010-12-08 12:46:00.000000,17341
540813,22469,3,2011-01-11 12:41:00.000000,14669
537409,84970S,12,2010-12-06 15:00:00.000000,15194
539840,22090,6,2010-12-22 14:28:00.000000,12383
539211,21174,4,2010-12-16 12:15:00.000000,16743
539098,22907,12,2010-12-16 10:28:00.000000,14841
537793,21931,100,2010-12-08 12:57:00.000000,15032
539240,20801,16,2010-12-16 13:15:00.000000,15194
541258,22988,12,2011-01-16 15:30:00.000000,13634
540595,21313,12,2011-01-10 11:35:00.000000,14321
541004,22470,6,2011-01-13 10:35:00.000000,18190
539663,22634,3,2010-12-21 10:26:00.000000,17961
538202,85064,2,2010-12-10 11:19:00.000000,14667
540003,22171,2,2011-01-04 10:37:00.000000,16875
537128,21949,3,2010-12-05 12:15:00.000000,12841
537593,21937,5,2010-12-07 12:21:00.000000,14282
537801,22761,4,2010-12-08 13:08:00.000000,15221
539593,79321,4,2010-12-20 13:31:00.000000,13319
538374,22355,1,2010-12-12 11:17:00.000000,14159
537509,22834,96,2010-12-07 11:41:00.000000,13756
537463,22041,6,2010-12-07 10:08:00.000000,12681
539490,22720,6,2010-12-20 10:00:00.000000,17069
541518,85049D,36,2011-01-19 09:05:00.000000,12451
541086,21716,8,2011-01-13 12:32:00.000000,16503
538660,22726,8,2010-12-13 15:37:00.000000,15808
538064,22952,5,2010-12-09 13:47:00.000000,15271
538652,20676,6,2010-12-13 15:12:00.000000,17890
540801,84077,48,2011-01-11 12:25:00.000000,12540
539185,21586,1,2010-12-16 11:53:00.000000,16470
537608,22458,2,2010-12-07 13:20:00.000000,15024
537155,20982,6,2010-12-05 13:05:00.000000,12748
538093,21559,12,2010-12-09 14:49:00.000000,12682
537826,22474,2,2010-12-08 14:38:00.000000,15581
541241,85006,1,2011-01-16 11:08:00.000000,13782
540512,22170,1,2011-01-09 11:39:00.000000,17114
540512,21508,12,2011-01-09 11:39:00.000000,17114
540475,22325,2,2011-01-07 14:43:00.000000,15311
540954,22179,1,2011-01-12 13:19:00.000000,14606
538508,22801,2,2010-12-12 13:32:00.000000,15998
537955,84580,2,2010-12-09 11:28:00.000000,16782
539262,21891,12,2010-12-16 14:35:00.000000,15789
540180,85123A,2,2011-01-05 13:05:00.000000,15984
540278,21930,2,2011-01-06 12:31:00.000000,15719
540168,22241,6,2011-01-05 12:15:00.000000,13715
539478,21523,1,2010-12-19 15:07:00.000000,17343
538011,82552,7,2010-12-09 12:24:00.000000,14896
540060,22722,4,2011-01-04 14:40:00.000000,14732
541283,22195,12,2011-01-17 12:34:00.000000,12820
540259,22961,12,2011-01-06 09:00:00.000000,18226
540157,84563A,2,2011-01-05 11:41:00.000000,15311
539469,22653,1,2010-12-19 13:59:00.000000,17841
540536,22430,1,2011-01-09 14:21:00.000000,17757
540005,22178,15,2011-01-04 10:38:00.000000,17315
539502,20984,6,2010-12-20 11:14:00.000000,14099
538679,22835,4,2010-12-13 17:03:00.000000,16455
538007,21439,12,2010-12-09 12:16:00.000000,14355
537126,21327,1,2010-12-05 12:13:00.000000,18118
538356,22988,48,2010-12-10 15:56:00.000000,14062
539654,22112,12,2010-12-20 17:05:00.000000,17340
538374,22837,1,2010-12-12 11:17:00.000000,14159
540859,84279P,2,2011-01-12 10:58:00.000000,17965
540187,22439,24,2011-01-05 13:53:00.000000,15358
537227,22941,2,2010-12-06 08:42:00.000000,17677
540458,22327,6,2011-01-07 12:28:00.000000,12501
540276,22628,4,2011-01-06 12:16:00.000000,14680
538035,22549,3,2010-12-09 13:03:00.000000,16065
537196,22421,1,2010-12-05 13:55:00.000000,15426
537419,21143,12,2010-12-06 15:14:00.000000,13495
539217,22567,12,2010-12-16 12:46:00.000000,15394
537400,22449,1,2010-12-06 14:36:00.000000,17191
C537797,22469,-1,2010-12-08 13:07:00.000000,13113
540350,85099F,1,2011-01-06 14:14:00.000000,18283
537374,22548,1,2010-12-06 12:55:00.000000,17259
541615,22568,3,2011-01-20 10:43:00.000000,16395
541436,21756,6,2011-01-18 10:41:00.000000,15291
539262,21889,12,2010-12-16 14:35:00.000000,15789
537680,35001W,6,2010-12-08 10:11:00.000000,13599
540353,22962,6,2011-01-06 14:53:00.000000,13764
536446,84754,24,2010-12-01 12:15:00.000000,15983
536566,22771,10,2010-12-01 15:21:00.000000,16928
536859,85032D,1,2010-12-03 10:43:00.000000,12841
541279,20724,10,2011-01-17 11:55:00.000000,18223
541223,84997A,1,2011-01-14 14:39:00.000000,17954
540409,21733,7,2011-01-07 10:00:00.000000,16019
537034,21224,10,2010-12-03 17:20:00.000000,13081
536987,20685,2,2010-12-03 14:54:00.000000,17198
540499,21080,1,2011-01-09 10:21:00.000000,16923
537179,22867,48,2010-12-05 13:29:00.000000,13767
540005,22403,24,2011-01-04 10:38:00.000000,17315
537465,21485,6,2010-12-07 10:32:00.000000,17735
541265,21460,1,2011-01-16 16:23:00.000000,17609
538417,20725,6,2010-12-12 11:54:00.000000,16393
538437,22470,5,2010-12-12 12:18:00.000000,16010
537852,21820,18,2010-12-08 15:56:00.000000,17340
540146,22523,4,2011-01-05 10:51:00.000000,15002
537204,21807,10,2010-12-05 14:45:00.000000,15555
539752,21977,24,2010-12-21 15:43:00.000000,12515
539450,22071,1,2010-12-17 16:53:00.000000,15570
537963,37449,2,2010-12-09 11:30:00.000000,13369
540813,85150,6,2011-01-11 12:41:00.000000,14669
537224,22910,4,2010-12-05 16:24:00.000000,13174
541225,85014A,1,2011-01-14 14:47:00.000000,14099
541596,72741,9,2011-01-19 16:19:00.000000,17602
537608,22082,5,2010-12-07 13:20:00.000000,15024
538635,22498,1,2010-12-13 13:32:00.000000,17303
540649,22630,64,2011-01-10 14:59:00.000000,15061
541648,21260,1,2011-01-20 11:15:00.000000,17811
537489,22197,24,2010-12-07 11:33:00.000000,17017
539094,20972,24,2010-12-16 10:12:00.000000,13021
538863,21867,3,2010-12-14 14:15:00.000000,16919
537036,22671,1,2010-12-03 17:28:00.000000,15545
540178,21064,2,2011-01-05 12:42:00.000000,12681
537239,21484,4,2010-12-06 10:05:00.000000,18219
537826,20781,1,2010-12-08 14:38:00.000000,15581
539215,21479,1,2010-12-16 12:42:00.000000,15574
538255,10002,12,2010-12-10 12:33:00.000000,14911
537794,22963,2,2010-12-08 13:01:00.000000,16713
541485,20893,1,2011-01-18 13:05:00.000000,18118
538527,22460,24,2010-12-13 09:52:00.000000,15361
538504,22677,2,2010-12-12 13:01:00.000000,16011
537057,22380,2,2010-12-05 11:49:00.000000,15351
539250,21616,12,2010-12-16 13:44:00.000000,15157
537405,21484,1,2010-12-06 14:51:00.000000,17841
537144,22553,2,2010-12-05 13:00:00.000000,15880
538032,85123A,6,2010-12-09 12:59:00.000000,14479
538894,22465,6,2010-12-14 17:22:00.000000,16161
537051,22592,1,2010-12-05 11:12:00.000000,15708
537334,84507C,1,2010-12-06 12:06:00.000000,16719
539400,22810,6,2010-12-17 12:00:00.000000,12971
541604,47570B,2,2011-01-19 17:23:00.000000,14572
538707,21724,1,2010-12-14 10:38:00.000000,17894
541523,22728,1,2011-01-19 10:09:00.000000,17708
540454,22720,24,2011-01-07 11:57:00.000000,16191
538313,22726,2,2010-12-10 13:50:00.000000,15514
540641,82486,2,2011-01-10 13:20:00.000000,16497
540364,21733,6,2011-01-06 16:03:00.000000,14505
537693,22086,6,2010-12-08 10:45:00.000000,12441
537224,22866,1,2010-12-05 16:24:00.000000,13174
537155,22865,1,2010-12-05 13:05:00.000000,12748
537624,21380,1,2010-12-07 14:41:00.000000,12748
541679,21218,6,2011-01-20 14:17:00.000000,15422
540121,22970,6,2011-01-05 10:35:00.000000,16145
538917,90161D,3,2010-12-15 10:57:00.000000,17449
541181,22502,16,2011-01-14 11:50:00.000000,12877
536420,21892,12,2010-12-01 12:03:00.000000,16583
539722,22654,3,2010-12-21 13:45:00.000000,14911
537265,21622,1,2010-12-06 11:26:00.000000,15919
540464,22251,24,2011-01-07 13:17:00.000000,14298
536569,22825,1,2010-12-01 15:35:00.000000,16274
538068,21012,3,2010-12-09 14:05:00.000000,17978
537372,48111,1,2010-12-06 12:52:00.000000,16919
540801,21877,12,2011-01-11 12:25:00.000000,12540
537624,37340,4,2010-12-07 14:41:00.000000,12748
537758,22421,12,2010-12-08 11:41:00.000000,16122
538826,21356,1,2010-12-14 12:58:00.000000,12370
540095,22423,2,2011-01-04 15:40:00.000000,14553
538662,22656,2,2010-12-13 15:44:00.000000,15159
541223,21888,1,2011-01-14 14:39:00.000000,17954
540647,22840,1,2011-01-10 14:57:00.000000,17406
538992,21484,2,2010-12-15 11:56:00.000000,15950
